Obj_TreeConiferous_A_Snow_02, -4169.71044921875, 193.64825439453125, -3038.5751953125
Obj_RockSetSnow_A_02, -3922.986083984375, 324.3578186035156, -3648.80419921875
Obj_RockSetSnow_A_05, -4533.9208984375, 349.0854797363281, -3227.8515625
Obj_Mineral_A_01, -4208.11474609375, 349.3899841308594, -3743.72314453125
Obj_TreeConiferous_A_Snow_01, -4226.9140625, 241.1768798828125, -3059.42578125
Obj_MineralGrain_A_04, -4391.9296875, 497.784423828125, -3542.996337890625
Obj_LiftRockWhite_Korok_A_01, -4160.83740234375, 351.2549743652344, -3404.453857421875
Obj_TreeConiferous_A_Snow_02, -4155.001953125, 196.73208618164062, -3074.9296875
Obj_TreeConiferous_A_Snow_01, -4208.6279296875, 233.5629425048828, -3126.795654296875
Obj_MineralGrain_A_04, -4276.42041015625, 460.0753479003906, -3693.251708984375
Item_Plant_O, -4179.1328125, 418.57421875, -3459.5234375
Obj_TreeWhiteBirch_A_02, -4319.6318359375, 327.50250244140625, -3771.203125
Obj_TreeConiferous_A_Snow_01, -4131.59814453125, 158.98818969726562, -2963.489990234375
Obj_RockSetSnow_A_02, -4533.88916015625, 351.872314453125, -3267.897705078125
Obj_MineralGrain_A_02, -4345.03759765625, 484.0310363769531, -3510.998046875
Obj_RockSetSnow_A_02, -4307.51318359375, 475.2625427246094, -3458.50634765625
GrassCutTag, -4272.5078125, 327.0131530761719, -3778.466796875
Obj_Mineral_A_01, -4370.0029296875, 439.4485778808594, -3422.30029296875
Obj_Mineral_B_01, -4057.523681640625, 459.25347900390625, -3512.460693359375
Obj_MineralGrain_A_04, -4560.80419921875, 345.15142822265625, -3354.99072265625
Obj_Plant_CypressLow_B_01, -4130.8837890625, 238.08407592773438, -3204.97265625
Obj_RockSetSnow_A_05, -4226.78369140625, 324.0612487792969, -3798.97607421875
Item_Plant_O, -4565.26953125, 363.9609375, -3303.99609375
Obj_Plant_HopBush_C_Snow_01, -4123.40087890625, 158.64903259277344, -2968.3388671875
Obj_TreeWhiteBirch_A_02, -4241.1181640625, 328.7651672363281, -3796.0283203125
Area, -4045.984375, 297.75909423828125, -3201.125
Obj_MineralBury_A_01, -4561.20703125, 346.44781494140625, -3354.278564453125
Obj_TreeDead_A_Snow_01, -4218.7734375, 474.2120056152344, -3498.153076171875
Area, -4260.0078125, 327.1919250488281, -3774.966796875
Obj_RockSetSnow_A_05, -4495.7060546875, 413.64056396484375, -3089.55029296875
Obj_TreeDead_A_Snow_01, -4260.27001953125, 479.5746154785156, -3479.97216796875
Item_Plant_O, -4355.33203125, 414.29296875, -3373.671875
Obj_TreeConiferous_A_Snow_01, -4032.2548828125, 296.8008117675781, -3253.56396484375
Obj_TreeConiferous_A_Snow_02, -4174.298828125, 245.47088623046875, -3233.251708984375
Obj_RockSetSnow_A_02, -4385.58447265625, 486.8213806152344, -3509.28369140625
Obj_Mineral_A_01, -4227.3544921875, 234.4709014892578, -3093.33154296875
Item_Plant_E, -4385.96875, 423.0430908203125, -3145.6953125
Obj_TreeWhiteBirch_A_02, -4604.58203125, 335.28607177734375, -3189.146484375
Item_Plant_E, -4035.38916015625, 496.4587097167969, -3533.035888671875
Obj_Plant_CypressLow_B_01, -4415.05859375, 492.0087890625, -3493.10546875
Obj_MineralBury_A_01, -4565.8212890625, 367.2099609375, -3144.9609375
Item_Mushroom_B, -4239.00390625, 236.14041137695312, -3044.90234375
Obj_Plant_HopBush_C_Snow_02, -4607.84765625, 334.9910888671875, -3188.48046875
Obj_Plant_CypressLow_B_01, -4492.265625, 418.50439453125, -3132.69921875
Obj_TreeWhiteBirch_A_02, -4202.1865234375, 335.75054931640625, -3771.18359375
Obj_TreeWhiteBirch_A_01, -4394.62890625, 328.51214599609375, -3786.6484375
Obj_RockSetSnow_A_02, -4486.52880859375, 386.6982116699219, -3333.876708984375
Obj_Plant_HopBush_C_Snow_02, -4127.125, 240.8231201171875, -3214.59619140625
Obj_RockSetSnow_A_05, -4040.922119140625, 281.8720397949219, -3666.029541015625
Obj_RockSetSnow_A_05, -4446.17626953125, 399.021484375, -3017.673828125
Obj_TreeConiferous_A_Snow_01, -4096.81982421875, 166.0074462890625, -2994.40380859375
Obj_RockSetSnow_A_05, -4636.81591796875, 335.2424011230469, -3230.4638671875
Obj_TreeWhiteBirch_A_02, -4630.5029296875, 334.5058898925781, -3162.1103515625
Obj_RockSetSnow_A_05, -4443.533203125, 391.1376647949219, -3318.8681640625
Item_Plant_O, -4256.8359375, 362.0390625, -3745.34765625
Obj_TreeWhiteBirch_A_02, -4591.6455078125, 334.68634033203125, -3214.62060546875
Item_Plant_O, -4149.40869140625, 349.4469299316406, -3788.040771484375
Obj_TreeConiferousLow_A_Snow_01, -4251.560546875, 289.30670166015625, -3137.666015625
Obj_MineralGrain_A_04, -4183.369140625, 450.1690673828125, -3494.255859375
Obj_LiftRockWhite_Korok_A_01, -4155.07958984375, 349.656982421875, -3399.895751953125
Obj_RockSetSnow_A_02, -4135.0009765625, 323.51751708984375, -3387.91748046875
Obj_RockSetSnow_A_02, -4367.67822265625, 499.3509216308594, -3534.8642578125
Obj_RockSetSnow_A_03, -4329.859375, 325.9546813964844, -3776.832275390625
Obj_Plant_CypressLow_B_01, -4083.371337890625, 175.9503173828125, -3023.51123046875
Obj_RockSetSnow_A_02, -4403.89404296875, 489.35040283203125, -3498.074462890625
Obj_TreeConiferous_A_Snow_01, -3995.435302734375, 319.0335998535156, -3290.858154296875
Obj_TreeWhiteBirch_A_02, -4613.92822265625, 339.7781982421875, -3137.8671875
FldObj_KorokStone_A_01, -4396.5166015625, 331.5622253417969, -3780.19580078125
Item_Plant_E, -4357.9130859375, 475.99237060546875, -3488.6572265625
Obj_TreeWhiteBirch_A_02, -4542.76611328125, 348.46282958984375, -3239.71337890625
Obj_LiftRockWhite_Korok_A_01, -4152.89453125, 349.4162902832031, -3399.895751953125
Item_Mushroom_B, -4095.918212890625, 240.47634887695312, -3196.30712890625
Obj_TreeConiferous_A_Snow_02, -4237.32275390625, 228.32095336914062, -3010.68310546875
Obj_Mineral_A_01, -4218.51318359375, 348.43463134765625, -3746.189453125
Obj_Plant_HopBush_C_Snow_02, -4006.037109375, 312.42303466796875, -3296.267822265625
GrassCutTag, -4260.0078125, 327.1919250488281, -3774.966796875
Obj_TreeConiferousLow_A_Snow_01, -4089.16796875, 164.63156127929688, -2974.2177734375
Obj_MineralGrain_A_04, -4565.00390625, 366.66204833984375, -3144.828125
Obj_RockSetSnow_A_02, -4399.103515625, 377.2876892089844, -2949.33349609375
Obj_TreeConiferous_A_Snow_01, -4063.25341796875, 183.0584716796875, -3037.53955078125
Obj_RockSetSnow_A_04, -4253.193359375, 331.67913818359375, -3758.3037109375
Obj_TreeWhiteBirch_A_02, -4291.5302734375, 327.34844970703125, -3769.2421875
Obj_TreeConiferous_A_Snow_01, -4242.64453125, 282.1507873535156, -3130.758056640625
DgnObj_DungeonEntrance_DecalSnow, -4446.802734375, 328.8536071777344, -3803.0390625
Item_Plant_O, -4332.203125, 378.1484375, -3280.79296875
Obj_Plant_CypressLow_B_01, -4258.734375, 480.15435791015625, -3481.4765625
Item_Plant_O, -4147.875, 332.41796875, -3381.30859375
Obj_Mineral_C_01, -4392.24951171875, 497.37396240234375, -3542.665771484375
FldObj_KorokStone_A_01, -4395.11083984375, 329.9481506347656, -3775.980224609375
Obj_MineralBury_A_01, -4556.75634765625, 346.18994140625, -3360.73388671875
Obj_TreeWhiteBirch_A_02, -4638.7001953125, 334.2133483886719, -3198.498291015625
Obj_Plant_HopBush_C_Snow_02, -4048.58984375, 296.15179443359375, -3233.671875
Obj_MineralGrain_A_04, -4556.744140625, 345.5826721191406, -3360.625
Obj_RockSnow_A_01, -4208.0703125, 331.5148620605469, -3774.93408203125
Enemy_Golem_Little_Ice, -4328.61083984375, 480.7215881347656, -3639.313232421875
Obj_LiftRockWhite_Korok_A_01, -4157.201171875, 349.9921875, -3399.74267578125
Obj_MineralBury_A_01, -4280.1181640625, 464.1019592285156, -3692.236328125
Barrel, -4274.8271484375, 475.2271423339844, -3502.659912109375
Obj_TreeConiferousLow_A_Snow_01, -4023.955078125, 196.59388732910156, -3018.544189453125
Obj_MineralGrain_A_04, -4182.47705078125, 449.7325744628906, -3498.10693359375
Obj_RockSetSnow_A_02, -4438.09814453125, 393.1624450683594, -3411.904296875
Obj_Plant_HopBush_C_Snow_01, -4413.59765625, 407.94561767578125, -3687.640625
SpotBgmTag, -4010.0, 310.0, -3720.0
Obj_RockSetSnow_A_02, -4223.8076171875, 478.66998291015625, -3474.080078125
Obj_TreeConiferous_A_Snow_01, -4249.56884765625, 265.62750244140625, -3092.826904296875
Obj_TreeConiferousLow_A_Snow_01, -4036.072998046875, 301.88909912109375, -3298.469970703125
Obj_RockSetSnow_A_03, -4246.76611328125, 227.65431213378906, -3013.99755859375
Obj_TreeConiferous_A_Snow_01, -4134.4814453125, 199.40121459960938, -3097.57861328125
Obj_Plant_CypressLow_B_01, -4119.81640625, 260.8036804199219, -3259.27587890625
Obj_Plant_HopBush_C_Snow_01, -4135.92578125, 247.0547637939453, -3233.10791015625
Obj_TreeWhiteBirch_A_02, -4601.72216796875, 333.65533447265625, -3212.387939453125
Item_Plant_E, -4020.6875, 500.51470947265625, -3553.82421875
Item_Plant_O, -4353.26171875, 392.79296875, -3695.89453125
Item_Plant_O, -4161.6015625, 445.73828125, -3735.4140625
Obj_RockSetSnow_A_04, -4258.97509765625, 477.0442810058594, -3505.944091796875
Obj_MineralGrain_A_02, -4551.43701171875, 346.246337890625, -3372.611572265625
Item_Plant_E, -4242.83984375, 229.6942901611328, -3017.6015625
Item_Plant_O, -4084.828125, 424.1796875, -3464.4140625
Area, -4430.5, 393.1312561035156, -3387.0
Obj_TreeConiferous_A_Snow_02, -4212.7666015625, 252.77081298828125, -3177.767822265625
Obj_RockSetSnow_A_05, -3878.737548828125, 345.0196228027344, -3616.0498046875
Obj_TreeConiferous_A_Snow_01, -4211.60888671875, 237.02320861816406, -3134.893310546875
Obj_TreeWhiteBirch_A_02, -4627.4501953125, 333.7895202636719, -3198.498291015625
FldObj_TorchStandBone_A_01, -4462.31201171875, 387.13330078125, -3340.760986328125
Obj_MineralGrain_A_04, -4554.67578125, 345.95257568359375, -3363.779296875
Obj_FireWoodBundle, -4272.0263671875, 474.9071044921875, -3480.54931640625
FldObj_KorokStone_A_01, -4398.01123046875, 330.9559631347656, -3773.865234375
Obj_MineralGrain_A_02, -4562.01220703125, 345.5649719238281, -3357.304931640625
IceWall, -4036.69140625, 467.1238098144531, -3755.2734375
Obj_TreeBroadleafLow_Snow_A_01, -4270.15869140625, 475.64044189453125, -3485.02392578125
Item_Plant_O, -4253.78125, 326.9609375, -3247.90234375
Obj_RockSetSnow_A_05, -4175.0546875, 329.2889709472656, -3782.08447265625
Obj_TreeConiferous_A_Snow_01, -4245.36767578125, 278.0252685546875, -3121.50634765625
Obj_TreeWhiteBirch_A_01, -4405.34765625, 329.3751220703125, -3778.98046875
Obj_FireWoodBundle, -4272.13720703125, 475.04827880859375, -3481.375732421875
Obj_LiftRockWhite_Korok_A_01, -4159.681640625, 351.3594970703125, -3406.674072265625
Obj_MineralGrain_A_04, -4559.35107421875, 345.3892822265625, -3357.6005859375
Obj_MineralGrain_A_04, -4282.5244140625, 318.5405578613281, -3815.328125
Obj_RockSetSnow_A_05, -4237.09375, 478.2845458984375, -3513.20361328125
Obj_RockSnow_A_01, -4316.69189453125, 474.1977844238281, -3510.146728515625
Obj_TreeWhiteBirch_A_01, -4075.6904296875, 309.1828308105469, -3370.66650390625
Obj_Plant_CypressLow_B_01, -4082.398681640625, 231.36978149414062, -3165.97900390625
Item_Plant_O, -4189.55859375, 319.44921875, -3343.79296875
Obj_Mineral_A_01, -4276.7060546875, 460.3246765136719, -3693.111572265625
Obj_TreeConiferous_A_Snow_01, -3982.287841796875, 334.6233825683594, -3362.15966796875
Obj_RockSetSnow_A_04, -4016.492431640625, 300.3025817871094, -3206.15576171875
Obj_MineralBury_A_01, -4564.70166015625, 367.7604064941406, -3149.223388671875
Obj_Mineral_B_01, -4277.634765625, 460.869140625, -3690.48291015625
Obj_Plant_CypressLow_B_01, -4125.12353515625, 161.45484924316406, -2979.49658203125
Obj_BarrelOld_A_01, -4273.23876953125, 475.26092529296875, -3503.101806640625
Obj_MineralGrain_A_04, -4208.6240234375, 349.40667724609375, -3744.78515625
Obj_Plant_CypressLow_B_01, -4390.1171875, 471.7066650390625, -3444.9765625
Item_Mushroom_F, -4394.15234375, 328.4590759277344, -3787.59765625
Obj_Mineral_C_01, -4282.73779296875, 318.69329833984375, -3815.023193359375
Obj_MineralBury_A_01, -4562.73291015625, 368.3438415527344, -3152.24267578125
FldObj_KorokStone_A_01, -4398.00634765625, 329.0694274902344, -3780.210693359375
Obj_MineralGrain_A_04, -4566.0185546875, 365.1647033691406, -3149.331787109375
Obj_RockSetSnow_A_02, -4106.048828125, 284.3155822753906, -3698.653564453125
FldObj_KorokStone_A_01, -4399.5087890625, 330.5731506347656, -3779.19580078125
Enemy_Keese, -4442.09130859375, 396.1312255859375, -3377.271484375
FldObj_KorokStone_A_01, -4395.0693359375, 329.9481506347656, -3774.98876953125
Obj_TreeConiferous_A_Snow_01, -4270.5146484375, 234.09169006347656, -3019.659423828125
Item_Mushroom_N, -4038.6611328125, 316.9862365722656, -3351.903076171875
Enemy_Keese, -4048.00830078125, 300.75909423828125, -3216.121826171875
Obj_Plant_HopBush_C_Snow_02, -4087.301025390625, 230.07577514648438, -3167.81103515625
Obj_MineralGrain_A_02, -4187.87109375, 450.2471008300781, -3490.80029296875
Obj_RockSetSnow_A_02, -4030.301513671875, 344.54095458984375, -3456.937744140625
Obj_TreeWhiteBirch_A_02, -4510.8330078125, 400.4416809082031, -3241.781494140625
Obj_Plant_HopBush_C_Snow_01, -4110.1484375, 224.7556915283203, -3171.77734375
Obj_RockSetSnow_A_05, -4528.37744140625, 370.6422119140625, -3285.61865234375
Obj_TreeWhiteBirch_A_02, -4250.5302734375, 327.7241516113281, -3785.8125
Obj_Plant_CypressLow_B_01, -4571.51171875, 339.8562316894531, -3318.01171875
FldObj_KorokStone_A_01, -4398.01123046875, 329.9559631347656, -3773.865234375
Obj_TreeConiferous_A_Snow_02, -4035.597900390625, 306.4676513671875, -3330.6787109375
Obj_RockIcicle_A_01, -3868.83349609375, 375.007568359375, -3660.37548828125
Obj_TreeWhiteBirch_A_02, -4330.1162109375, 326.25848388671875, -3782.3671875
Enemy_Golem_Little_Ice, -4154.3857421875, 510.2173156738281, -3589.263427734375
Animal_Bear_B, -4206.8984375, 232.83502197265625, -3082.6796875
Obj_RockIcicle_A_01, -3880.07568359375, 339.210693359375, -3642.53955078125
Obj_MineralGrain_A_04, -4216.63037109375, 347.9877624511719, -3746.352783203125
Obj_TreeBroadleafLow_Snow_A_01, -4360.09765625, 475.8061218261719, -3482.016845703125
Obj_Plant_HopBush_C_Snow_02, -4457.7265625, 386.9315185546875, -3337.06640625
Obj_MineralGrain_A_04, -4205.95654296875, 349.0335998535156, -3746.042724609375
Obj_TreeConiferous_A_Snow_01, -4195.93701171875, 246.44842529296875, -3165.1669921875
Obj_TreeWhiteBirch_A_02, -4620.77197265625, 334.79425048828125, -3219.35595703125
Obj_RockSetSnow_A_03, -3813.692138671875, 361.76519775390625, -3613.680419921875
Enemy_Golem_Little_Ice, -4163.1767578125, 510.770751953125, -3585.44140625
Obj_TreeConiferous_A_Snow_01, -4171.91650390625, 242.51864624023438, -3224.1806640625
Obj_TreeDead_A_Snow_01, -4272.39501953125, 474.6903076171875, -3477.97998046875
Obj_RockSetSnow_A_02, -4202.9765625, 249.35897827148438, -3174.473876953125
FldObj_KorokStone_A_01, -4395.52734375, 330.4444274902344, -3773.968505859375
Obj_Mineral_A_01, -4182.72802734375, 449.6634826660156, -3498.698974609375
Obj_Plant_CypressLow_B_01, -4120.34619140625, 160.84475708007812, -2980.49267578125
FldObj_KorokStone_A_01, -4399.5087890625, 330.5731506347656, -3780.20361328125
Obj_RockSetSnow_A_03, -4291.52294921875, 323.5287780761719, -3791.28759765625
Item_Plant_E, -4189.0234375, 348.3869934082031, -3375.65625
Obj_TreeDead_A_Snow_01, -4370.140625, 471.35833740234375, -3462.914306640625
Obj_FireWoodBundle, -4271.76708984375, 475.3625183105469, -3480.9375
Obj_TreeConiferous_A_Snow_01, -4057.538330078125, 301.52459716796875, -3336.35546875
Obj_RockSetSnow_A_05, -3838.7958984375, 487.7654724121094, -3569.844970703125
Obj_RockSetSnow_A_02, -4219.23291015625, 475.7448425292969, -3507.9208984375
Obj_TreeWhiteBirch_A_02, -4205.7255859375, 330.3806457519531, -3781.05078125
Obj_RockSetSnow_A_05, -4511.25341796875, 384.0823669433594, -3319.287353515625
Obj_TreeWhiteBirch_A_02, -4299.7490234375, 329.0364990234375, -3763.8046875
Obj_RockSetSnow_A_02, -4271.43017578125, 475.6730651855469, -3509.469482421875
Obj_MineralGrain_A_02, -4269.61572265625, 462.7598876953125, -3689.36572265625
Obj_TreeConiferous_A_Snow_01, -4141.931640625, 165.43731689453125, -2977.140380859375
Obj_MineralGrain_A_04, -4342.03076171875, 484.0745544433594, -3512.179931640625
Obj_Plant_HopBush_C_Snow_01, -4412.84765625, 329.5890197753906, -3776.4609375
Obj_TreeWhiteBirch_A_02, -4294.9599609375, 324.9437255859375, -3792.4375
Obj_Plant_CypressLow_B_01, -4130.8349609375, 162.6121368408203, -2979.75390625
Obj_TreeConiferous_A_Snow_01, -4203.0791015625, 236.73880004882812, -3142.16357421875
Obj_Plant_CypressLow_B_01, -4092.429931640625, 236.7003631591797, -3186.90478515625
Obj_MineralGrain_A_02, -4278.97412109375, 318.4792785644531, -3815.099609375
FldObj_KorokStone_A_01, -4395.0693359375, 330.9481506347656, -3774.98876953125
Obj_TreeWhiteBirch_A_02, -4284.3583984375, 328.42877197265625, -3763.8046875
Obj_TreeConiferous_A_Snow_01, -4073.278564453125, 155.88107299804688, -2943.0166015625
Obj_TreeConiferous_A_Snow_01, -4059.146484375, 307.46551513671875, -3350.83154296875
Obj_TreeWhiteBirch_A_01, -4400.703125, 328.31842041015625, -3793.953125
Item_Plant_O, -4368.6435546875, 427.1582946777344, -3165.600341796875
Obj_TreeWhiteBirch_A_02, -4560.4306640625, 341.8721923828125, -3262.76611328125
Obj_Plant_HopBush_C_Snow_01, -3972.296875, 384.347412109375, -3119.703125
Obj_TreeConiferous_A_Snow_01, -4141.1943359375, 159.79676818847656, -2953.390625
Obj_RockSetSnow_A_04, -3986.45751953125, 283.915771484375, -3738.01318359375
FldObj_KorokStone_A_01, -4395.0283203125, 330.9481506347656, -3773.99755859375
Animal_Bear_B, -4050.8544921875, 186.579345703125, -3035.10595703125
Obj_TreeConiferous_A_Snow_01, -4140.79541015625, 204.42941284179688, -3118.21630859375
Obj_Plant_HopBush_C_Snow_01, -4096.62890625, 452.774658203125, -3489.6796875
Obj_Mineral_C_01, -4344.73388671875, 483.7687683105469, -3510.2705078125
Item_Mushroom_B, -4598.57421875, 334.2259216308594, -3245.8515625
